,augments_0,augments_1,augments_2,companion_content_ID,companion_item_ID,companion_skin_ID,companion_species,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_0_character_id,units_0_itemNames_0,units_0_itemNames_1,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_itemNames_1,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_itemNames_0,units_3_itemNames_1,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_itemNames_2,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,units_8_name,units_8_rarity,units_8_tier,units_0_itemNames_2,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_3_itemNames_2,units_4_itemNames_0,units_4_itemNames_1,units_4_itemNames_2,units_6_itemNames_2,units_7_itemNames_0,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,units_7_itemNames_1,units_7_itemNames_2,units_1_itemNames_2,traits_14_name,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,units_9_character_id,units_9_name,units_9_rarity,units_9_tier,units_5_items_0,units_5_items_1,units_5_items_2,units_6_items_0,units_6_items_1,units_6_items_2,units_7_items_0,units_7_items_1,units_7_items_2,units_3_items_0,units_3_items_1,units_0_items_0,units_1_items_0,units_1_items_1,units_2_items_0,units_2_items_1,units_2_items_2,units_1_items_2,units_4_items_0,units_4_items_1,units_4_items_2,units_0_items_1,units_3_items_2,units_0_items_2,units_8_items_0,units_8_items_1,units_8_items_2,units_9_itemNames_0,units_9_items_0,traits_15_name,traits_15_num_units,traits_15_style,traits_15_tier_current,traits_15_tier_total,traits_16_name,traits_16_num_units,traits_16_style,traits_16_tier_current,traits_16_tier_total,traits_17_name,traits_17_num_units,traits_17_style,traits_17_tier_current,traits_17_tier_total,units_9_itemNames_1,units_9_itemNames_2,units_9_items_1,units_9_items_2,units_10_character_id,units_10_itemNames_0,units_10_itemNames_1,units_10_itemNames_2,units_10_name,units_10_rarity,units_10_tier,units_10_items_0,units_10_items_1,units_10_items_2,partner_group_id
371,TFT8_Augment_GalioCarry,TFT6_Augment_PortableForge,TFT6_Augment_ComponentGrabBag,29b41c78-eaf8-4edf-9bc1-e60c6ebf676c,22039,39,PetPegasus,9,31,8,4,0,4cWDwpua3aENPsKurtm2cdTQ91g0gEFUkbKf-d8FHy3Bd3ceYHWI3VQaSRpET7QnT2W4nGJsAg7z1Q,1882.83252,101,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Civilian,2,2,2,3,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Heart,2,1,1,3,Set8_Mascot,6,3,3,4,Set8_OxForce,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,3,3,1,1,,,,,,,,,,,TFT8_Galio,TFT_Item_TitansResolve,TFT4_Item_OrnnDeathsDefiance,,0,3,TFT8_Nasus,TFT_Item_ThiefsGloves,TFT_Item_LocketOfTheIronSolari,,0,3,TFT8_Gangplank,,0,2,TFT8_LeeSin,TFT8_Item_CivilianEmblemItem,TFT_Item_Chalice,,1,2,TFT8_Malphite,,1,3,TFT8_Yuumi,TFT_Item_StatikkShiv,TFT_Item_JeweledGauntlet,,,1,2,TFT8_Alistar,,,,2,2,TFT8_Nunu,,6,1,,,,,,,,TFT_Item_TitansResolve,,,,TFT_Item_Chalice,,,,,TFT_Item_RapidFireCannon,,,,,,TFT_Item_RecurveBow,,TFT_Item_GuinsoosRageblade,,,,,,,,,,24,39,,,,,22,2,,8001,46,25,99,35,,,,23,,,,9002,46,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,TFT8_Augment_AnnieSupport,TFT6_Augment_ComponentGrabBag,TFT6_Augment_Diversify2,17a6b1da-073f-4081-86fc-0828c14b0b1d,6001,1,PetPenguKnight,3,31,8,5,1,SOsgycnDO7Xlw9V-s-U8SXmp-kFkxER4dlKTumvBDO-ADf8ECdcr8uCADCFhoARa9_H2c2ricWZWzg,1865.978394,80,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_GenAE,2,0,0,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,2,0,1,1,,,,,,TFT8_Annie,,,,1,2,TFT8_Alistar,,,,2,2,TFT8_Zoe,,2,2,TFT8_Leblanc,,,,2,2,TFT8_Ekko,,4,1,TFT8_Zac,,,,,4,1,TFT8_Soraka,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,,4,2,TFT8_Fiddlesticks,,6,1,,,,,,,,,TFT8_Item_HeartEmblemItem,TFT_Item_SeraphsEmbrace,,,TFT_Item_IonicSpark,,,TFT_Item_SpearOfShojin,TFT_Item_RedBuff,,,,,,TFT_Item_WarmogsArmor,TFT_Item_BrambleVest,,,,,,,,,,,,,,12,13,14,57,77,55,,,,,,8016,44,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,TFT8_Augment_LeeSinCarry,TFT6_Augment_SecondWind2,TFT7_Augment_FirstAidKit2,370f2b5c-2913-494e-8bd0-95ead07e2974,54002,2,PetChibiAnnie,1,35,9,3,1,_zlfDBOx2AoZi_URHSEsNDKWyToXiX2ZHQNl44fu0SAq2XlxEaXVEFZmuepO5otZ7UL2kMrTAWPdLA,2129.670898,119,Set8_Admin,2,1,1,3,Set8_Brawler,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Hacker,1,0,0,3,Set8_Heart,4,2,2,3,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_LeeSin,,,,1,1,TFT8_LeeSin,TFT_Item_Redemption,TFT_Item_IonicSpark,,1,2,TFT8_Sona,,2,2,TFT8_Leblanc,,,,2,2,TFT8_Sejuani,,4,2,TFT8_Soraka,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,,4,2,TFT8_Urgot,,,,6,1,TFT8_Syndra,,6,1,TFT8_Syndra,,,,,6,1,,TFT_Item_SeraphsEmbrace,,,,TFT_Item_RedBuff,,,,TFT_Item_GuardianAngel,,,,,,,,TFT_Item_RedBuff,,,,,,,,,,14,39,13,,,,94,,,,,,47,36,44,,,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,TFT8_Augment_JinxSupport,TFT6_Augment_SecondWind2,TFT6_Augment_JeweledLotus,03c82bf9-1eb9-4905-b214-f6ea6933f483,51012,12,PetBaron,1,27,8,6,0,FEDUCjf55fRVkwaAkpo8uMbbIUp0ffEDxpYlEA7-ii4zU_OxE23ShMvGUkSlXAklwneYwIr-Ojo5Xw,1612.976196,75,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,5,3,2,3,Set8_Brawler,1,0,0,4,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Prankster,3,3,2,2,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,Set8_StarGuardian,1,0,0,4,,,,,,TFT8_Sylas,TFT_Item_RedBuff,,,0,2,TFT8_Jinx,TFT_Item_StatikkShiv,TFT_Item_HextechGunblade,,1,2,TFT8_Vayne,,2,1,TFT8_Riven,,,,2,2,TFT8_Zoe,,2,1,TFT8_MissFortune,TFT_Item_SpearOfShojin,TFT_Item_HextechGunblade,TFT_Item_PowerGauntlet,,4,2,TFT8_Ekko,,,,4,1,TFT8_Ekko,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,79,,,,,,,,,57,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,TFT8_Augment_ViCarry,TFT6_Augment_ComponentGrabBag,TFT6_Augment_SecondWind2,df39e72b-c7b2-44d6-b33a-04a8d8c20414,26018,18,PetUmbra,49,35,8,1,3,f21c73uk3YgV2NehLR14lhSq1H2fA4Id1DnkM5FaMBoZckdgaiHQf8tyDliHK-56DVr4jQDX8tCdMw,2131.505615,166,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,2,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,TFT8_Vi,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,,1,2,TFT8_Alistar,TFT_Item_ForceOfNature,,,2,2,TFT8_Senna,,2,2,TFT8_BelVeth,TFT_Item_LastWhisper,TFT_Item_Deathblade,,4,2,TFT8_Ekko,,4,2,TFT8_Samira,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,TFT_Item_MadredsBloodrazor,,4,2,TFT8_Sejuani,TFT_Item_RedBuff,TFT_Item_Shroud,,4,2,TFT8_Urgot,,6,1,TFT8_Fiddlesticks,,,,,6,1,TFT_Item_IonicSpark,,,,TFT_Item_HextechGunblade,,,,,TFT_Item_Chalice,,,,,,TFT8_Item_MascotEmblemItem,,,,,,,,,,,,29,79,12,57,59,,46,8008,,29,11,77,88,,,,,,,,,56,13,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,TFT6_Augment_ItemGrabBag1,TFT8_Augment_CamilleSupport,TFT6_Augment_CelestialBlessing2,370f2b5c-2913-494e-8bd0-95ead07e2974,54002,2,PetChibiAnnie,0,37,8,3,1,RkMbLM3zKsaFAKrokxdMdJhPWyAgyYADmwcS-K4qLQEZUpC8PAOGdKs67pn9tBKvcXRotd8Hf4NLiw,2183.585693,134,Set8_Admin,1,0,0,3,Set8_Aegis,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,4,2,2,4,Set8_Renegade,3,3,1,2,Set8_Threat,3,0,1,1,,,,,,,,,,,,,,,,,,,,,TFT8_Talon,TFT_Item_Chalice,TFT_Item_BFSword,,0,2,TFT8_Annie,,,,1,2,TFT8_Camille,,1,2,TFT8_Alistar,,,,2,2,TFT8_Chogath,,2,2,TFT8_Rammus,TFT_Item_RedBuff,TFT_Item_IonicSpark,TFT_Item_Redemption,,2,2,TFT8_Viego,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,,4,2,TFT8_Fiddlesticks,,6,2,,,,,,,,,,,,,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,,TFT_Item_TitansResolve,TFT_Item_ThiefsGloves,,,,,,TFT_Item_Chalice,TFT_Item_GargoyleStoneplate,,,,,,,,,,,57,36,47,13,39,25,99,46,56,,,46,,,,,,,77,66,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,TFT7_Augment_Preparation,TFT8_Augment_SivirSupport,TFT6_Augment_TomeOfTraits1,8590fc8c-de3f-4922-867e-5502cd7547f0,5018,18,PetMiniGolem,4,30,8,6,0,iE2KxLOfKggoJRvvBS9vPYycQHggTaZs3fXwW6hFpcIHH4WNIWvVtZrGtf2ofW_xFhpDdy3B8VHafg,1764.198364,74,Set8_AnimaSquad,1,0,0,3,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_Defender,3,1,1,3,Set8_ExoPrime,3,1,1,2,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,1,0,0,4,Set8_Threat,1,0,1,1,,,,,,,,,,,,,,,,TFT8_WuKong,,,,0,2,TFT8_Sivir,,,,1,2,TFT8_Riven,,2,2,TFT8_Jax,,,,2,2,TFT8_Senna,,2,2,TFT8_Sett,TFT_Item_BrambleVest,TFT_Item_RedBuff,,,4,1,TFT8_Urgot,TFT_Item_SpearOfShojin,TFT8_Item_DeadeyeEmblemItem,,6,1,TFT8_Aphelios,,6,1,,,,,,,,,,,,,,,,TFT_Item_UnstableConcoction,TFT_Item_LastWhisper,,,,,,TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,,,,,,,,,,,55,57,,14,8018,49,29,19,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,TFT8_Augment_ChannelerTrait,TFT8_Augment_NilahSupport,TFT6_Augment_SalvageBin,dba29582-b897-4bdb-a772-eb58e177f62a,26013,13,PetUmbra,21,31,6,5,1,A-7DhN-b31KSJ09SxAzvdVd7jPS8PYjHkpR5DhQk8_Naot8GO-Jdna7UTabDq2JjjHTgowIx0g_g3g,1832.781616,92,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Defender,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_StarGuardian,3,1,1,4,Set8_Supers,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Gangplank,,,,0,2,TFT8_Rell,,,,1,3,TFT8_LeeSin,,1,2,TFT8_Malphite,TFT_Item_Quicksilver,TFT_Item_Redemption,,1,3,TFT8_Yuumi,,1,3,TFT8_Nilah,TFT_Item_RedBuff,TFT_Item_IonicSpark,TFT_Item_TitansResolve,,2,2,,,,,,,,,,,,,,,,,,,TFT_Item_TearOfTheGoddess,,,,TFT_Item_SeraphsEmbrace,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,,,,,,,,,,,,,,,,,,,,57,36,25,,,,,,,69,47,,,,4,,,,44,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,TFT6_Augment_Battlemage1,TFT8_Augment_JinxSupport,TFT6_Augment_SecondWind2,d07d0b76-cd0d-4517-b4af-f5c3d8140b8b,2003,3,PetGriffin,2,38,9,2,3,rmOXPE23Zt8SFLskHgIJyZq3xLmTeC0vGnk6ZWG-sZEuk0CD621ZmuXyIPOnspgFeZ_8WrzXtcQ6Vw,2245.126953,139,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,7,4,3,3,Set8_Brawler,1,0,0,4,Set8_Deadeye,1,0,0,2,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Mascot,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,TFT8_Sylas,TFT8_Item_AegisEmblemItem,,,0,2,TFT8_Nasus,,,,0,2,TFT8_Jinx,,1,2,TFT8_Vayne,,,,2,2,TFT8_Riven,,2,2,TFT8_MissFortune,TFT_Item_MadredsBloodrazor,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin,,4,2,TFT8_Ekko,,,,4,1,TFT8_Urgot,,6,1,TFT8_Urgot,TFT8_Item_AnimaSquadEmblemItem,,,,6,1,,TFT_Item_ThiefsGloves,TFT_Item_ZekesHerald,TFT_Item_Quicksilver,,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_Redemption,,,,,,,,,,,,,,,,,,,,12,13,14,,,,,,,,,8047,,,99,17,69,,57,66,47,,,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,TFT6_Augment_SecondWind1,TFT8_Augment_RammusCarry,TFT6_Augment_SunfireBoard,17a6b1da-073f-4081-86fc-0828c14b0b1d,6001,1,PetPenguKnight,4,38,9,1,2,SOsgycnDO7Xlw9V-s-U8SXmp-kFkxER4dlKTumvBDO-ADf8ECdcr8uCADCFhoARa9_H2c2ricWZWzg,2246.564697,146,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Deadeye,4,3,2,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,2,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,2,0,0,4,TFT8_Sivir,,,,1,1,TFT8_Vi,TFT_Item_Shroud,,,1,2,TFT8_Alistar,,2,2,TFT8_Senna,,,,2,1,TFT8_Samira,,4,1,TFT8_Sejuani,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,TFT_Item_WarmogsArmor,,4,2,TFT8_Urgot,TFT_Item_RapidFireCannon,,,6,1,TFT8_Aphelios,,6,2,TFT8_Leona,TFT_Item_ThiefsGloves,TFT_Item_SeraphsEmbrace,TFT_Item_ArchangelsStaff,,6,2,,,,,,,,,,TFT_Item_LastWhisper,,,,,,TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,,,,,,,,,,,55,66,77,22,,,29,13,23,,,,59,,,,,,,,,,,,99,44,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,TFT6_Augment_ThrillOfTheHunt1,TFT8_Augment_SonaSupport,TFT6_Augment_Battlemage2,981ae0cb-cd58-439c-89cf-cac0f5369cf4,1012,12,PetGhosty,1,28,8,7,0,tg_dNFfxRnnaqGab3CRw3WJB4DHh-pOL0ihfyGVEq9lHrtCs6kmQtGThskmuPrJ-kKbvYj4NXsJ4cQ,1678.935913,64,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,4,2,2,4,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,2,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_Annie,,,,1,2,TFT8_Sona,,,,2,2,TFT8_Alistar,,2,2,TFT8_Leblanc,,,,2,2,TFT8_Ekko,,4,2,TFT8_Taliyah,,,,,4,1,TFT8_AurelionSol,TFT_Item_RapidFireCannon,,,4,1,TFT8_Soraka,,4,2,,,,,,,,,,,,,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,,,TFT_Item_JeweledGauntlet,,,,,,TFT_Item_PowerGauntlet,TFT_Item_SpearOfShojin,,,,,,,,,,,,,,22,,,39,79,14,,,,,,,,,,55,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,TFT6_Augment_CyberneticImplants1,TFT8_Augment_ViSupport,TFT6_Augment_SalvageBin,370f2b5c-2913-494e-8bd0-95ead07e2974,54002,2,PetChibiAnnie,0,26,8,8,0,Xi590k3kpZja1HovfUoYUuEyeDWXBaXU-3KutYDOArOrgT0I-Q99bdNmBuOeeRmJIjjwUwzAVmwoTA,1537.804932,43,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,4,2,2,4,Set8_Deadeye,2,1,1,2,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,3,1,1,4,Set8_UndergroundThe,2,0,0,4,,,,,,,,,,,TFT8_Renekton,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,,0,2,TFT8_Vi,,,,1,2,TFT8_Riven,,2,2,TFT8_Alistar,,,,2,1,TFT8_Senna,,2,2,TFT8_Samira,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,TFT_Item_Quicksilver,,4,2,TFT8_Sejuani,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,,4,1,TFT8_Nunu,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,13,69,56,47,,,,,,,57,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,TFT8_Augment_InterPolarisTrait,TFT8_Augment_YasuoSupport,TFT6_Augment_CelestialBlessing2,f7593ba3-bc79-4b41-980c-a9962138d1c8,52024,24,PetBunny,0,31,8,4,0,EPk4U3hcuB7nKT23wqoT5zYWtfsOln502eoXSIzIz-_LYI00_9M-psrLiOKNR4NO1NiB7i9b_cWKkg,1826.553833,110,Set8_Ace,2,0,0,2,Set8_Brawler,2,1,1,4,Set8_Deadeye,2,1,1,2,Set8_Duelist,2,1,1,4,Set8_Hacker,1,0,0,3,Set8_SpaceCorps,7,3,3,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Renekton,TFT_Item_RedBuff,,,0,2,TFT8_Yasuo,,,,1,2,TFT8_Senna,,2,2,TFT8_Zed,TFT_Item_TitansResolve,TFT_Item_Quicksilver,,4,1,TFT8_Samira,,4,2,TFT8_Sejuani,,,,,4,2,TFT8_Urgot,,,,6,1,TFT8_Mordekaiser,,6,1,,,,,,,,,TFT_Item_GuinsoosRageblade,TFT_Item_StatikkShiv,,,TFT_Item_LastWhisper,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,69,57,,,23,24,,,29,23,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,TFT7_Augment_Preparation,TFT8_Augment_JaxSupport,TFT6_Augment_JeweledLotus,f5e94f48-dab3-46fa-a57c-e98984a8ab79,4012,12,PetMiner,23,23,7,8,0,6s4vAbud57GEbhpZkFTOHjteVDT-hbRXmh3jM6G3MLBxmva-Vvm1oAkEMOyUCao05r0tvU5iJAleLw,1406.037354,41,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Brawler,3,1,1,4,Set8_Deadeye,2,1,1,2,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_SpaceCorps,2,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,,,,,,,,,,,TFT8_Vi,,,,1,2,TFT8_Jax,,,,2,2,TFT8_Alistar,,2,2,TFT8_Rammus,,,,2,2,TFT8_Senna,,2,2,TFT8_Samira,TFT_Item_HextechGunblade,TFT_Item_LastWhisper,TFT_Item_SparringGloves,,4,2,TFT8_Sejuani,TFT_Item_Redemption,TFT_Item_WarmogsArmor,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,29,9,47,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,TFT6_Augment_ItemGrabBag1,TFT8_Augment_VayneCarry,TFT6_Augment_CelestialBlessing2,56d6c419-a7ab-4cc3-9be9-ad21ae1e77e5,1021,21,PetGhosty,0,33,8,3,0,J9rWItdzt7SnMNligMqzVoi9TS-wz-CsmFDH1RP4g7gBxiWe9CHRTryJrkARVUforcHYB113Emw3Rw,2014.919556,121,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Duelist,8,4,4,4,Set8_Hacker,1,0,0,3,Set8_OxForce,1,0,0,4,Set8_Recon,1,0,0,3,Set8_SpaceCorps,3,1,1,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Kayle,TFT_Item_Zephyr,,,0,2,TFT8_Gangplank,,,,0,2,TFT8_Fiora,,1,2,TFT8_Yasuo,,,,1,2,TFT8_Vayne,,2,2,TFT8_Nilah,TFT_Item_LocketOfTheIronSolari,TFT_Item_LocketOfTheIronSolari,TFT_Item_LocketOfTheIronSolari,,2,2,TFT8_Zed,TFT_Item_Quicksilver,,,4,2,TFT8_Sejuani,,4,2,,,,,,,,,,,,,TFT_Item_RunaansHurricane,TFT_Item_SeraphsEmbrace,TFT_Item_Deathblade,,TFT8_Item_DuelistEmblemItem,,,,,,TFT_Item_TitanicHydra,,,,,,,,,,,,35,35,35,69,,,8014,27,,,,67,,,,,,,26,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,TFT6_Augment_SecondWind1,TFT8_Augment_LeeSinCarry,TFT6_Augment_TargetDummies,370f2b5c-2913-494e-8bd0-95ead07e2974,54002,2,PetChibiAnnie,4,27,8,5,1,Xi590k3kpZja1HovfUoYUuEyeDWXBaXU-3KutYDOArOrgT0I-Q99bdNmBuOeeRmJIjjwUwzAVmwoTA,1661.6604,100,Set8_Admin,2,1,1,3,Set8_Brawler,3,1,1,4,Set8_Channeler,2,1,1,4,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,4,2,2,3,Set8_Mascot,1,0,0,4,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Lulu,,,,0,2,TFT8_Blitzcrank,,,,0,2,TFT8_LeeSin,,1,2,TFT8_LeeSin,TFT_Item_TitanicHydra,,,1,1,TFT8_Yuumi,,1,2,TFT8_Sona,,,,,2,2,TFT8_Leblanc,TFT_Item_HextechGunblade,TFT_Item_SeraphsEmbrace,,2,2,TFT8_Sejuani,,4,2,,,,,,,,,TFT_Item_IonicSpark,TFT_Item_RedBuff,TFT_Item_Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,13,44,,,,,27,,,,,36,57,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
