augments_0,augments_1,augments_2,companion_content_ID,companion_item_ID,companion_skin_ID,companion_species,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_itemNames_1,units_7_itemNames_2,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_name,units_8_rarity,units_8_tier,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_2,units_0_itemNames_0,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_4_itemNames_2,units_6_itemNames_2,units_0_itemNames_1,units_0_itemNames_2,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,traits_14_name,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,traits_15_name,traits_15_num_units,traits_15_style,traits_15_tier_current,traits_15_tier_total,traits_16_name,traits_16_num_units,traits_16_style,traits_16_tier_current,traits_16_tier_total,units_9_character_id,units_9_itemNames_0,units_9_itemNames_1,units_9_itemNames_2,units_9_name,units_9_rarity,units_9_tier,units_9_items_0,units_9_items_1,units_9_items_2,traits_17_name,traits_17_num_units,traits_17_style,traits_17_tier_current,traits_17_tier_total,units_10_character_id,units_10_itemNames_0,units_10_itemNames_1,units_10_itemNames_2,units_10_name,units_10_rarity,units_10_tier,units_10_items_0,units_10_items_1,units_10_items_2,traits_18_name,traits_18_num_units,traits_18_style,traits_18_tier_current,traits_18_tier_total
TFT7_Augment_BandOfThieves1,TFT8_Augment_FioraSupport,TFT6_Augment_Ascension,5897ad9f-4665-4372-8f3e-6c878adb8918,1,1,PetTFTAvatar,1,28,8,7,0,LIAbmqNG1vlbDvMCI45iXhPwqeaumnMVEr-fpI8pHbM1kZFVmBVRDz3wt9BbQ2LS977gYib7Fqv2Wg,1690.319580078125,63,Set8_Aegis,3,2,2,4,Set8_Brawler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Duelist,1,0,0,4,Set8_ExoPrime,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,4,2,2,4,Set8_Prankster,1,0,0,2,Set8_Renegade,3,3,1,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,TFT8_Talon,,0,2,TFT8_Fiora,TFT_Item_IonicSpark,,1,2,TFT8_Alistar,,2,1,TFT8_Ekko,,4,1,TFT8_Viego,TFT_Item_TitansResolve,TFT_Item_RabadonsDeathcap,,4,2,TFT8_Sejuani,TFT_Item_RedBuff,TFT_Item_Zephyr,,4,2,TFT8_Leona,,,,6,1,TFT8_Fiddlesticks,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor,TFT_Item_RapidFireCannon,,6,1,,,,,Set8_Threat,1,0,1,1,,,,,,,,,,,,,,TFT_Item_UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT7_Augment_PandorasBench,TFT8_Augment_AnnieSupport,TFT8_Augment_ChannelerEmblem,370f2b5c-2913-494e-8bd0-95ead07e2974,54002,2,PetChibiAnnie,2,26,8,8,0,Xi590k3kpZja1HovfUoYUuEyeDWXBaXU-3KutYDOArOrgT0I-Q99bdNmBuOeeRmJIjjwUwzAVmwoTA,1564.0130615234375,34,Set8_Aegis,2,1,1,4,Set8_Channeler,5,2,2,4,Set8_Civilian,1,1,1,3,Set8_Forecaster,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,3,1,1,4,Set8_Threat,1,0,1,1,TFT8_Annie,,1,2,TFT8_Yuumi,TFT8_Item_ChannelerEmblemItem,,1,1,TFT8_Sona,,2,2,TFT8_Alistar,,2,2,TFT8_Ekko,,,,4,1,TFT8_Taliyah,TFT_Item_HextechGunblade,TFT_Item_StatikkShiv,,4,2,TFT8_Janna,,,,6,1,TFT8_Urgot,TFT_Item_UnstableConcoction,,,,6,1,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,TFT_Item_JeweledGauntlet,TFT_Item_RedBuff,,,,,,TFT_Item_DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_LudensEcho1,TFT8_Augment_SonaSupport,TFT8_Augment_StarGuardianEmblem,1b860b17-e947-4151-9456-ae38097bb6fb,4007,7,PetMiner,1,38,9,2,0,h3lxowlt6JknQ5qIaR5qHey8o_1VjdX-PI5qHjl415vtMKFQtjXfYkQhyGL_8gQFbicwx9RLInpKpA,2257.837646484375,120,Set8_Aegis,2,1,1,4,Set8_Channeler,4,2,2,4,Set8_GenAE,3,1,1,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,5,2,2,4,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_Lux,,0,2,TFT8_Annie,,,1,2,TFT8_Sona,,2,2,TFT8_Alistar,,2,2,TFT8_Zoe,,,,2,2,TFT8_Ekko,TFT_Item_RedBuff,TFT_Item_BrambleVest,,4,2,TFT8_Taliyah,TFT_Item_JeweledGauntlet,TFT_Item_MadredsBloodrazor,,4,2,TFT8_Nunu,TFT8_Item_Bloodthirster_GenAE,TFT8_Item_StarGuardianEmblemItem,TFT_Item_TitansResolve,,6,2,TFT8_Syndra,,6,1,,,,,,,,,,,TFT_Item_Chalice,TFT_Item_Chalice,,TFT_Item_IonicSpark,,,,,,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_ItemGrabBag1,TFT8_Augment_LeBlancGlitch,TFT6_Augment_PortableForge,af514c99-5ab1-47eb-bcce-b3f1b87ec33a,49002,2,PetChibiAhri,11,38,9,1,2,FEDUCjf55fRVkwaAkpo8uMbbIUp0ffEDxpYlEA7-ii4zU_OxE23ShMvGUkSlXAklwneYwIr-Ojo5Xw,2269.078369140625,171,Set8_Admin,5,3,2,3,Set8_Brawler,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Defender,2,1,1,3,Set8_ExoPrime,3,1,1,2,Set8_Hacker,1,0,0,3,Set8_Heart,1,0,0,3,Set8_Renegade,1,0,0,2,Set8_Threat,2,0,1,1,,,,,,TFT8_Blitzcrank,,0,2,TFT8_WuKong,,,0,2,TFT8_Camille,,1,2,TFT8_Jax,,2,2,TFT8_Leblanc,TFT_Item_JeweledGauntlet,TFT_Item_MadredsBloodrazor,,2,3,TFT8_Sett,TFT_Item_DragonsClaw,TFT_Item_IonicSpark,,4,3,TFT8_Soraka,,,,4,2,TFT8_Urgot,TFT_Item_SeraphsEmbrace,TFT_Item_ArchangelsStaff,TFT_Item_SpearOfShojin,,6,2,TFT8_Fiddlesticks,,6,2,,,,,,,,,,,,,,TFT4_Item_OrnnEternalWinter,TFT_Item_RedBuff,,,,TFT_Item_HextechGunblade,,,,,,TFT8_Item_ADMINEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_LudensEcho2,TFT8_Augment_AnimaSquadEmblem,TFT8_Augment_MissFortuneCarry,af514c99-5ab1-47eb-bcce-b3f1b87ec33a,49002,2,PetChibiAhri,4,41,9,1,2,XEkSJO3EgXvLxQT5cMsU3S0xu4Pe7GahxOnE8Vtp1EIeVGny6xR43C9WXp7brh6wpgfMwwbE_Kescg,2356.814453125,227,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,7,4,3,3,Set8_Brawler,1,0,0,4,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Mascot,4,2,2,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,TFT8_Sylas,,0,2,TFT8_Nasus,,,0,2,TFT8_Jinx,,1,2,TFT8_Vayne,,2,2,TFT8_Riven,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,,2,3,TFT8_Alistar,,,,2,2,TFT8_MissFortune,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,,4,2,TFT8_Ekko,TFT8_Item_AnimaSquadEmblemItem,TFT_Item_GargoyleStoneplate,TFT8_Item_MascotEmblemItem,,4,2,TFT8_Urgot,,6,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,,,,,TFT8_Item_MascotEmblemItem,TFT_Item_HextechGunblade,,,TFT_Item_RedBuff,TFT_Item_UnstableConcoction,,,,,TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT7_Augment_AxiomArc2,TFT7_Augment_LastStand,TFT8_Augment_SorakaSupport,5e171fec-60fe-470f-b922-47927f5e69a6,9021,21,PetSpiritFox,0,31,8,5,2,S-XSMyMKlZmYr2YYfiFc2_mDFR1c2TiYRUVsTywqNs2MLcofrltpzc2WoBuLKfmbeOdrjSxg43uBSw,1768.86376953125,72,Set8_Admin,4,3,2,3,Set8_Brawler,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_GenAE,1,0,0,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT8_Blitzcrank,,0,1,TFT8_Camille,,,1,2,TFT8_Sona,,2,2,TFT8_Zoe,,2,2,TFT8_Leblanc,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade,,2,2,TFT8_Zac,,,,4,1,TFT8_Sejuani,TFT_Item_RedBuff,TFT_Item_IonicSpark,,4,2,TFT8_Soraka,TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,,4,2,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_GenAEEmblem,TFT6_Augment_ComponentGrabBag,TFT8_Augment_NunuCarry,508718bb-d4ce-4b9d-a3fd-bcf170dfd523,55016,16,PetKoala,2,27,8,7,0,t5lnvjlGvNBtbqxkMe_6pWSuSwy0_Wfnikdx802h1dZyKdZql-_H08g4d2TIPG3ZKJAlWoZd4b9PQA,1541.624267578125,66,Set8_Aegis,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_Defender,1,0,0,3,Set8_GenAE,5,3,2,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,3,1,1,4,,,,,,TFT8_Lulu,,0,2,TFT8_Annie,TFT_Item_TitansResolve,,1,2,TFT8_Rell,,1,1,TFT8_Alistar,,2,2,TFT8_Zoe,TFT_Item_SparringGloves,,,2,2,TFT8_Taliyah,TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet,,4,1,TFT8_Nunu,TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,,6,1,TFT8_Syndra,TFT_Item_StatikkShiv,TFT8_Item_Shojin_GenAE,,,6,1,,,,,,,,,,,,,,,,,,TFT8_Item_GenAEEmblemItem,,,,,,TFT8_Item_Sunfire_GenAE,,,TFT_Item_GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_HyperRoll,TFT8_Augment_GenAEEmblem,TFT8_Augment_NunuSupport,2f1da80b-da7a-4268-aef4-fcd6797f8d96,6,6,PetTFTAvatar,0,33,9,4,1,Q9Su8vaVgtplymIZvIrjW8CDkgJDYoM7y546ynRp2HDbGwmtz5J4RGNT0OLXFU96yvYEdftbdhAnSw,1875.6727294921875,121,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,3,1,1,4,Set8_Civilian,1,1,1,3,Set8_Forecaster,1,3,1,1,Set8_GenAE,5,3,2,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,TFT8_Lulu,,0,1,TFT8_Annie,TFT_Item_ThiefsGloves,,1,2,TFT8_Alistar,,2,2,TFT8_Zoe,,2,2,TFT8_Leblanc,TFT8_Item_HandOfJustice_GenAE,,,2,1,TFT8_Ekko,TFT8_Item_IonicSpark_GenAE,TFT_Item_IonicSpark,,4,1,TFT8_Soraka,TFT8_Item_GenAEEmblemItem,TFT_Item_JeweledGauntlet,,4,2,TFT8_Nunu,TFT_Item_WarmogsArmor,TFT_Item_RedBuff,TFT_Item_Bloodthirster,,6,1,TFT8_Janna,,6,1,Set8_StarGuardian,1,0,0,4,,,,,,,,,,,TFT_Item_Zephyr,,,,TFT_Item_SpearOfShojin,,,TFT_Item_ArchangelsStaff,TFT_Item_Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_MetabolicAccelerator,TFT7_Augment_Preparation2,TFT8_Augment_SyndraSupport,5897ad9f-4665-4372-8f3e-6c878adb8918,1,1,PetTFTAvatar,1,28,8,6,0,LIAbmqNG1vlbDvMCI45iXhPwqeaumnMVEr-fpI8pHbM1kZFVmBVRDz3wt9BbQ2LS977gYib7Fqv2Wg,1611.3375244140625,27,Set8_Admin,2,1,1,3,Set8_Aegis,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_GenAE,3,1,1,2,Set8_Hacker,2,1,1,3,Set8_Heart,4,2,2,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,2,0,0,4,,,,,,TFT8_Lulu,,0,2,TFT8_Annie,TFT_Item_IonicSpark,,1,2,TFT8_Yuumi,,1,2,TFT8_Alistar,,2,2,TFT8_Zoe,TFT_Item_Morellonomicon,,,2,2,TFT8_Leblanc,,,,2,1,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_JeweledGauntlet,,4,2,TFT8_Syndra,,,,,6,1,,,,,,,,,,,,,,,,,,,,TFT_Item_Shroud,,,,,,,TFT_Item_TitanicHydra,TFT8_Item_Warmogs_GenAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_TradeSector,TFT6_Augment_Distancing2,TFT8_Augment_ZedSupport,9e342347-81f4-43a8-8b1f-e3c50bc4896b,4003,3,PetMiner,14,41,9,2,1,OztpNOg1qK-jF-Bffvx663GJf5hB1ee8RE8KlN6HjCtvddQpou-dK8in8JpEUBiCzgdtHQDoadEouA,2356.814453125,198,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Hacker,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,TFT8_Alistar,,2,2,TFT8_Zoe,,,2,2,TFT8_Senna,,2,2,TFT8_Ekko,,4,2,TFT8_Zed,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,,4,2,TFT8_Sejuani,,,,4,2,TFT8_Urgot,TFT_Item_ThiefsGloves,TFT_Item_SeraphsEmbrace,,6,2,TFT8_Aphelios,TFT_Item_LastWhisper,TFT_Item_RunaansHurricane,TFT_Item_MadredsBloodrazor,,6,2,TFT8_Fiddlesticks,,6,2,Set8_SpaceCorps,3,1,1,4,Set8_StarGuardian,1,0,0,4,,,,,,TFT_Item_RedBuff,,,TFT_Item_GuinsoosRageblade,TFT_Item_ArchangelsStaff,,,,,TFT_Item_WarmogsArmor,TFT_Item_InfinityEdge,,Set8_Threat,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_JeweledLotus,TFT7_Augment_AxiomArc2,TFT8_Augment_SorakaSupport,1b860b17-e947-4151-9456-ae38097bb6fb,4007,7,PetMiner,53,33,8,3,2,h3lxowlt6JknQ5qIaR5qHey8o_1VjdX-PI5qHjl415vtMKFQtjXfYkQhyGL_8gQFbicwx9RLInpKpA,1884.955078125,120,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,2,0,0,4,Set8_Threat,2,0,1,1,TFT8_Annie,,1,2,TFT8_Yuumi,,,1,2,TFT8_Alistar,,2,2,TFT8_Leblanc,,2,2,TFT8_Ekko,,,,4,2,TFT8_AurelionSol,TFT_Item_SpearOfShojin,TFT_Item_HextechGunblade,,4,2,TFT8_Zac,,,,4,2,TFT8_Soraka,TFT_Item_Chalice,TFT_Item_MadredsBloodrazor,TFT_Item_Chalice,,4,2,,,,,,,,,,,,,,,,,,TFT_Item_ArchangelsStaff,TFT_Item_IonicSpark,TFT_Item_StatikkShiv,,,,,TFT_Item_ChainVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT6_Augment_Ascension,TFT6_Augment_TradeSectorPlus,TFT8_Augment_SyndraCarry,9c643cd2-e936-4e25-9481-2b4cccf34c75,9024,24,PetSpiritFox,0,23,8,8,0,r8NuFLVkLRQlmqJsDsXV5eDsKtRzQhMCUYW_zHysScvbGfkRJPJr2bPy8JSet1MSfQ38I5Em5Dd7Kg,1314.6827392578125,23,Set8_Admin,4,3,2,3,Set8_Brawler,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Forecaster,1,3,1,1,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Renegade,1,0,0,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,2,0,1,1,TFT8_Blitzcrank,,0,2,TFT8_Camille,,,1,1,TFT8_Leblanc,,2,1,TFT8_Zac,,4,1,TFT8_Soraka,TFT_Item_MadredsBloodrazor,TFT_Item_SpearOfShojin,,4,1,TFT8_Janna,,,,6,1,TFT8_Syndra,,,,6,1,TFT8_Fiddlesticks,,,,,6,1,,,,,,,,,,,,,,,,,,,TFT_Item_WarmogsArmor,TFT_Item_TitanicHydra,,,,,TFT_Item_GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_DravenCarry,TFT7_Augment_Preparation2,TFT8_Augment_ExoPrimeEmblem2,67cba3eb-f530-4940-a6c3-535e8ac9da80,42022,22,PetDuckbill,12,33,7,4,1,BUwApazRtE9-RkpYDJqppjit1EVPud93vc3CtCwAWyp-dFo3wb3QcAs694lS9duD_nV4RsAv9V1WRA,1983.4920654296875,75,Set8_Ace,1,1,1,2,Set8_Brawler,2,1,1,4,Set8_Defender,2,1,1,3,Set8_Duelist,1,0,0,4,Set8_ExoPrime,5,3,2,2,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_Supers,3,3,1,1,,,,,,,,,,,,,,,,TFT8_Gangplank,,0,3,TFT8_WuKong,,,0,2,TFT8_Draven,,1,3,TFT8_LeeSin,,1,2,TFT8_Malphite,TFT_Item_LastWhisper,TFT8_Item_ExoPrimeEmblemItem,,1,3,TFT8_Jax,,,,2,2,TFT8_Sett,TFT_Item_IonicSpark,TFT_Item_Bloodthirster,,4,2,,,,,,,,,,,,,,,,,,,,,,TFT_Item_Bloodthirster,TFT_Item_PowerGauntlet,TFT_Item_Quicksilver,,,,,,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_PoppyCarry,TFT6_Augment_JeweledLotus,TFT6_Augment_BandOfThieves2,bf8410f8-a041-4182-a14c-69bf16ac2557,21018,18,PetDSWhale,1,37,9,2,2,8OEyovRo2Gllne49XLfuY-WWc9aVj8hiLx5rX5kvdD8T42Aa4GKbgLMY0D6Imyi_ELb8k6AZHUEZpA,2184.4052734375,160,Set8_Admin,2,1,1,3,Set8_Aegis,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Defender,1,0,0,3,Set8_GenAE,5,3,2,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,TFT8_Poppy,,0,2,TFT8_Annie,TFT_Item_ThiefsGloves,,1,2,TFT8_Alistar,,2,2,TFT8_Zoe,,2,1,TFT8_Leblanc,,,,2,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_HextechGunblade,,4,2,TFT8_Nunu,TFT_Item_ThiefsGloves,TFT_Item_LocketOfTheIronSolari,,6,1,TFT8_Syndra,TFT_Item_Chalice,,,,6,1,TFT8_Fiddlesticks,,6,1,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,TFT8_Item_GenAEEmblemItem,TFT8_Item_TitansResolve_GenAE,TFT8_Item_Shroud_GenAE,TFT_Item_MadredsBloodrazor,TFT_Item_BrambleVest,,,,,TFT_Item_GuinsoosRageblade,TFT_Item_IonicSpark,TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_UnstableConcoction,TFT_Item_DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_EzrealSupport,TFT8_Augment_ReconEmblem,TFT6_Augment_WindfallPlusPlus,1ebcbc60-96f8-41e6-86f0-a5442b6b36b8,39009,9,PetBallDragon,2,35,8,3,2,EHM6JwDWaNQeW6x0xiWz4xbC4QMrjubNZLQGtoz1wmpgGL6bMU_9r9q-lRv2iFswh1SAs_1vUcBavw,2108.346923828125,110,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Recon,4,3,3,3,Set8_StarGuardian,3,1,1,4,Set8_Threat,3,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Ezreal,,1,2,TFT8_Vayne,,,2,2,TFT8_Nilah,,2,3,TFT8_Chogath,,2,2,TFT8_Kaisa,TFT_Item_StatikkShiv,TFT_Item_GuinsoosRageblade,,2,3,TFT8_BelVeth,TFT_Item_Deathblade,TFT_Item_LastWhisper,,4,2,TFT8_Ekko,,,,4,2,TFT8_Urgot,TFT_Item_SparringGloves,,,,6,1,,,,,,,,,,,,,,,TFT_Item_DragonsClaw,TFT_Item_BrambleVest,,TFT8_Item_ReconEmblemItem,,TFT_Item_IonicSpark,,,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_LeeSinCarry,TFT6_Augment_ComponentGrabBag,TFT6_Augment_MaxLevel10,af514c99-5ab1-47eb-bcce-b3f1b87ec33a,49002,2,PetChibiAhri,116,28,7,7,0,GZ4i2WDtP9vUKnOkQq8Oyv56m_vDZlrW5ZjNiL6CPlhBkmE5G2N8KW9MqdGmNLVOPT4vzFaB_x1nlw,1708.595703125,86,Set8_Aegis,1,0,0,4,Set8_Brawler,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_GenAE,3,1,1,2,Set8_Hacker,1,0,0,3,Set8_Heart,4,2,2,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,TFT8_Lulu,,0,2,TFT8_Annie,,,1,2,TFT8_LeeSin,,1,2,TFT8_Yuumi,,1,1,TFT8_Sona,,,,2,2,TFT8_Alistar,,,,2,1,TFT8_Zoe,,,,2,1,,,,,,,,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,TFT_Item_NegatronCloak,TFT_Item_FrozenHeart,TFT_Item_Redemption,,,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
