augments_0,augments_1,augments_2,last_round,level,placement,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_itemNames_1,units_7_itemNames_2,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_name,units_8_rarity,units_8_tier,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_2,units_0_itemNames_0,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_4_itemNames_2,units_6_itemNames_2,units_0_itemNames_1,units_0_itemNames_2,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total
TFT6_Augment_Battlemage2,TFT8_Augment_CamilleSupport,TFT6_Augment_TomeOfTraits1,28,8,8,A-7DhN-b31KSJ09SxAzvdVd7jPS8PYjHkpR5DhQk8_Naot8GO-Jdna7UTabDq2JjjHTgowIx0g_g3g,1680.075684,58,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,5,2,2,4,Set8_Prankster,1,0,0,2,Set8_Renegade,4,3,1,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,TFT8_Talon,,0,1,TFT8_Fiora,,,1,2,TFT8_Annie,,1,2,TFT8_Camille,,1,2,TFT8_Alistar,TFT8_Item_ADMINEmblemItem,TFT_Item_RedBuff,,2,2,TFT8_BelVeth,TFT8_Item_RenegadeEmblemItem,TFT_Item_TitansResolve,,4,2,TFT8_Ekko,TFT_Item_Zephyr,,,4,1,TFT8_Viego,TFT_Item_IonicSpark,TFT_Item_HextechGunblade,TFT_Item_UnstableConcoction,,4,1,,,,,,,,,,,,,,,,,,TFT_Item_RunaansHurricane,,,,,,,,,,,,,,,,
TFT6_Augment_PortableForge,TFT8_Augment_CamilleSupport,TFT8_Augment_RenegadeEmblem,40,9,2,SOsgycnDO7Xlw9V-s-U8SXmp-kFkxER4dlKTumvBDO-ADf8ECdcr8uCADCFhoARa9_H2c2ricWZWzg,2330.733154,173,Set8_Ace,1,1,1,2,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_ExoPrime,1,0,0,2,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,4,2,2,4,Set8_Renegade,7,4,2,2,TFT8_Talon,,0,2,TFT8_Camille,,,1,2,TFT8_Alistar,,2,2,TFT8_Viego,,4,2,TFT8_Samira,TFT8_Item_RenegadeEmblemItem,,,4,2,TFT8_Nunu,TFT8_Item_RenegadeEmblemItem,TFT_Item_HextechGunblade,,6,2,TFT8_Aphelios,,,,6,1,TFT8_Leona,TFT_Item_GargoyleStoneplate,TFT_Item_DragonsClaw,TFT_Item_WarmogsArmor,,6,2,TFT8_Fiddlesticks,,6,2,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,TFT_Item_HextechGunblade,TFT4_Item_OrnnInfinityForce,TFT_Item_JeweledGauntlet,,,,,,,TFT8_Item_RenegadeEmblemItem,,,,,
TFT8_Augment_GenAEEmblem,TFT8_Augment_SonaSupport,TFT6_Augment_Ascension,34,8,5,W0PW9g2NHL4Oyn9M9-5dlebKpWbL97e6H_8PGkP_JShpR0RiLDx0k3IhRNOyOkFt2_DsWYq-Fz6wzQ,2015.979492,77,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,3,1,1,4,Set8_Corrupted,1,3,1,1,Set8_GenAE,3,1,1,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,1,0,0,4,TFT8_Annie,,1,2,TFT8_Sona,TFT_Item_StatikkShiv,,2,2,TFT8_Alistar,,2,2,TFT8_Zoe,,2,2,TFT8_Leblanc,TFT_Item_SpearOfShojin,,,2,2,TFT8_Ekko,TFT_Item_GargoyleStoneplate,TFT8_Item_Bloodthirster_GenAE,,4,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_JeweledGauntlet,,4,2,TFT8_Fiddlesticks,TFT_Item_PowerGauntlet,TFT_Item_HextechGunblade,,,6,1,,,,,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,TFT8_Item_GenAEEmblemItem,,,,,,,,,TFT_Item_MadredsBloodrazor,,,,,,,,,,
TFT7_Augment_ScopedWeapons1,TFT8_Augment_RivenReverberation,TFT6_Augment_JeweledLotus,34,8,3,TJIPB3Ebo9J2ctNLRdYWPhkxFdtvpgIz8yBOd43g_bryQCYJ_vsGNU2oEvaYVt-NZabctELT_74zvA,2022.995117,99,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,6,3,3,4,Set8_Defender,1,0,0,3,Set8_ExoPrime,1,0,0,2,Set8_Heart,2,1,1,3,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,TFT8_Blitzcrank,,0,2,TFT8_Vi,TFT_Item_TitanicHydra,,1,2,TFT8_LeeSin,,1,2,TFT8_Riven,,2,3,TFT8_Jax,TFT_Item_LastWhisper,TFT_Item_Quicksilver,,2,3,TFT8_Ekko,,,,4,1,TFT8_Sejuani,TFT_Item_ThiefsGloves,TFT_Item_TitansResolve,,4,1,TFT8_Soraka,,,,,4,1,,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT_Item_IonicSpark,TFT_Item_WarmogsArmor,TFT_Item_TitanicHydra,TFT_Item_UnstableConcoction,TFT_Item_MadredsBloodrazor,,,,,,,,,,
TFT8_Augment_LuxSupport,TFT6_Augment_CelestialBlessing1,TFT6_Augment_WindfallPlusPlus,31,8,5,6t1HJMXTE_0pg3qg4oMUL7fRkjKeCWyRPrRdvRPGG831wLEAegpBP3D_CFkgJhFuigmaxo0ViE__SQ,1814.88208,77,Set8_Ace,4,3,2,2,Set8_AnimaSquad,2,0,0,3,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_Defender,2,1,1,3,Set8_ExoPrime,2,0,0,2,Set8_SpaceCorps,2,0,0,4,Set8_Threat,1,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_WuKong,,0,2,TFT8_Draven,,,1,1,TFT8_Riven,,2,2,TFT8_MissFortune,,4,2,TFT8_Samira,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,,4,2,TFT8_Sejuani,TFT_Item_RedBuff,TFT_Item_TearOfTheGoddess,,4,2,TFT8_Mordekaiser,TFT_Item_RabadonsDeathcap,TFT_Item_MadredsBloodrazor,,6,2,TFT8_Fiddlesticks,,,,,6,1,,,,,,,,,,,,,,,,,,,,TFT_Item_SpearOfShojin,,,,TFT_Item_SpearOfShojin,,,,,,,,,,
TFT8_Augment_LuxSupport,TFT8_Augment_GenAETrait,TFT6_Augment_CyberneticUplink3,26,8,8,3tsa0OBQ0i5NYnAVpumMDKFyyiDVU5avv04qKv1Ycpty_QoFatFbwG9lC5N0MljObAf9m1opZsLfEA,1517.094116,32,Set8_Admin,2,1,1,3,Set8_Aegis,1,0,0,4,Set8_Channeler,3,1,1,4,Set8_Defender,1,0,0,3,Set8_GenAE,5,3,2,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,1,0,0,4,TFT8_Poppy,,0,2,TFT8_Lux,,,0,2,TFT8_Lulu,,0,2,TFT8_Annie,,1,2,TFT8_Alistar,TFT8_Item_TitansResolve_GenAE,TFT8_Item_IonicSpark_GenAE,,2,2,TFT8_Zoe,TFT_Item_TearOfTheGoddess,,,2,2,TFT8_Leblanc,TFT_Item_NeedlesslyLargeRod,,,2,2,TFT8_Soraka,TFT_Item_MadredsBloodrazor,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,,4,1,,,,,,,,,,,,,,,,,,,TFT_Item_RedBuff,TFT_Item_ChainVest,,,,,TFT_Item_TitansResolve,,,,,,,,,
TFT8_Augment_GangplankCarry,TFT6_Augment_Featherweights1,TFT6_Augment_WindfallPlusPlus,35,8,3,EPk4U3hcuB7nKT23wqoT5zYWtfsOln502eoXSIzIz-_LYI00_9M-psrLiOKNR4NO1NiB7i9b_cWKkg,2054.006592,136,Set8_Aegis,2,1,1,4,Set8_Brawler,1,0,0,4,Set8_Duelist,4,2,2,4,Set8_Heart,1,0,0,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,2,0,0,4,Set8_Supers,3,3,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_Kayle,,0,3,TFT8_Gangplank,TFT_Item_HextechGunblade,,0,3,TFT8_Fiora,,1,2,TFT8_LeeSin,,1,3,TFT8_Malphite,,,,1,3,TFT8_Nilah,TFT_Item_TitansResolve,TFT_Item_IonicSpark,,2,2,TFT8_Alistar,,,,2,2,TFT8_Ekko,,,,,4,2,,,,,,,,,,,,,,,,,,TFT_Item_Redemption,TFT_Item_ZekesHerald,,,,,,TFT_Item_RunaansHurricane,,TFT_Item_TitansResolve,TFT_Item_JeweledGauntlet,,,,,,
TFT8_Augment_LuxCarry,TFT7_Augment_BandOfThieves1,TFT6_Augment_WindfallPlusPlus,38,9,2,SOsgycnDO7Xlw9V-s-U8SXmp-kFkxER4dlKTumvBDO-ADf8ECdcr8uCADCFhoARa9_H2c2ricWZWzg,2198.588379,165,Set8_Admin,1,0,0,3,Set8_Aegis,2,1,1,4,Set8_Channeler,6,3,3,4,Set8_Civilian,1,1,1,3,Set8_Forecaster,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,TFT8_Lux,,0,3,TFT8_Annie,TFT_Item_TitanicHydra,,1,2,TFT8_Yuumi,,1,2,TFT8_Alistar,,2,2,TFT8_Leblanc,,,,2,1,TFT8_Ekko,TFT_Item_IonicSpark,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Taliyah,TFT_Item_SeraphsEmbrace,TFT_Item_NeedlesslyLargeRod,,4,2,TFT8_Janna,,,,,6,1,TFT8_Syndra,,6,1,Set8_StarGuardian,5,2,2,4,,,,,,TFT8_Item_ChannelerEmblemItem,,,TFT_Item_RedBuff,TFT_Item_JeweledGauntlet,TFT_Item_ThiefsGloves,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,,,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,TFT_Item_IonicSpark,,,,,,,
TFT8_Augment_NasusSupport,TFT6_Augment_PandorasItems,TFT6_Augment_GrandGambler,27,8,7,V59S14LXjTHYRrJe1YsT70OdSftNu6UxwvR39zyvrgZYUECZKQvvV5-XVI5oqV02jvCCqNqyN3ulHQ,1593.269287,71,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,5,3,2,3,Set8_Brawler,2,1,1,4,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Recon,1,0,0,3,Set8_SpaceCorps,1,0,0,4,TFT8_Nasus,,0,2,TFT8_Jinx,,,1,2,TFT8_Vayne,,2,2,TFT8_Riven,,2,2,TFT8_Alistar,,,,2,2,TFT8_MissFortune,TFT_Item_StatikkShiv,TFT_Item_SpearOfShojin,,4,2,TFT8_Ekko,,,,4,2,TFT8_Sejuani,,,,,4,1,,,,,Set8_StarGuardian,1,0,0,4,,,,,,TFT_Item_MadredsBloodrazor,,,TFT_Item_JeweledGauntlet,,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_DragonsClaw,,,,,,,,,,,,
TFT8_Augment_KayleSupport,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_GrandGambler,38,9,1,wqOM4FR8AMnreyjoCdAer3h7qmAxz8xYnqU-NfEJOlGvd3tIzdcM7QizH7_JVhxRy5ULFOQgJL_pDA,2198.588379,165,Set8_Admin,2,1,1,3,Set8_Aegis,3,2,2,4,Set8_Brawler,4,2,2,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_ExoPrime,2,0,0,2,Set8_Forecaster,1,3,1,1,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,1,0,0,4,TFT8_Blitzcrank,,0,2,TFT8_Vi,,,1,2,TFT8_Jax,,2,3,TFT8_Ekko,,4,1,TFT8_Sejuani,TFT_Item_WarmogsArmor,TFT_Item_Morellonomicon,,4,2,TFT8_Janna,,,,6,2,TFT8_Urgot,TFT_Item_HextechGunblade,TFT8_Item_ADMINEmblemItem,,6,2,TFT8_Leona,TFT_Item_FrozenHeart,,,,6,2,TFT8_Fiddlesticks,,6,1,Set8_StarGuardian,1,0,0,4,Set8_Threat,2,0,1,1,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,TFT_Item_PowerGauntlet,,,,,,TFT_Item_DragonsClaw,TFT_Item_TitansResolve,,,,,,Set8_UndergroundThe,1,0,0,4
TFT8_Augment_RenektonSupport,TFT7_Augment_BandOfThieves1,TFT6_Augment_FuturePeepers2,28,8,6,7SDX3OFDoPGinzWr5yWVn5kOF43pbPD-mntOlDVpoFyv-kfaQ4J3XeLYqIoVWi79E7q6znhf_EdSug,1658.484131,63,Set8_Aegis,3,2,2,4,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,4,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_Vi,,1,2,TFT8_Alistar,,,2,1,TFT8_BelVeth,,4,2,TFT8_Ekko,,4,1,TFT8_AurelionSol,TFT5_Item_ZephyrRadiant,TFT_Item_RecurveBow,,4,2,TFT8_Zac,,,,4,2,TFT8_Sejuani,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,,4,1,TFT8_Fiddlesticks,TFT_Item_ThiefsGloves,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,,6,1,,,,,,,,,,,,,,,TFT_Item_InfinityEdge,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,,,TFT_Item_LocketOfTheIronSolari,,,,,,,,,,,,,,
TFT8_Augment_FioraSupport,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_VerdantVeil,33,8,4,A-7DhN-b31KSJ09SxAzvdVd7jPS8PYjHkpR5DhQk8_Naot8GO-Jdna7UTabDq2JjjHTgowIx0g_g3g,1927.616943,99,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,6,3,3,4,Set8_Hacker,1,0,0,3,Set8_OxForce,1,0,0,4,Set8_Recon,1,0,0,3,Set8_SpaceCorps,2,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,Set8_Threat,1,0,1,1,,,,,,,,,,,TFT8_Gangplank,,0,2,TFT8_Fiora,TFT_Item_ThiefsGloves,,1,2,TFT8_Yasuo,,1,2,TFT8_Vayne,,2,2,TFT8_Nilah,TFT_Item_Redemption,TFT_Item_DragonsClaw,,2,2,TFT8_Zed,TFT_Item_Zephyr,,,4,1,TFT8_Urgot,TFT_Item_ThiefsGloves,TFT_Item_HextechGunblade,,6,2,TFT8_Urgot,TFT_Item_StatikkShiv,,,,6,1,,,,,,,,,,,,,,,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_SpearOfShojin,TFT_Item_InfinityEdge,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,,,TFT_Item_RunaansHurricane,TFT_Item_UnstableConcoction,,,,,,
TFT8_Augment_GenAEEmblem,TFT8_Augment_AnnieSupport,TFT7_Augment_BandOfThieves1,35,8,4,SFgGsz-IZvtH9lcOfL3CxGV0ZKhA6FFBaHMwpv_l8uCO7puq09uwwMfw0SeLYzRCvIrrPZAMQeBHRA,2098.959473,138,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Defender,1,0,0,3,Set8_GenAE,5,3,2,2,Set8_Hacker,2,1,1,3,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,3,3,2,2,Set8_StarGuardian,1,0,0,4,TFT8_Poppy,,0,2,TFT8_Lulu,TFT_Item_ThiefsGloves,,0,2,TFT8_Annie,,1,2,TFT8_Alistar,,2,2,TFT8_Zoe,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor,,2,2,TFT8_Leblanc,TFT_Item_JeweledGauntlet,TFT8_Item_Bloodthirster_GenAE,,2,2,TFT8_Ekko,TFT_Item_ThiefsGloves,TFT_Item_IonicSpark,,4,2,TFT8_Soraka,TFT8_Item_GenAEEmblemItem,TFT_Item_SeraphsEmbrace,TFT_Item_JeweledGauntlet,,4,2,,,,,,,,,,,,,,,TFT_Item_IonicSpark,TFT_Item_GargoyleStoneplate,TFT8_Item_IonicSpark_GenAE,,TFT_Item_TitanicHydra,,,,TFT_Item_RapidFireCannon,TFT_Item_IonicSpark,TFT8_Item_PranksterEmblemItem,,TFT_Item_UnstableConcoction,TFT_Item_SpearOfShojin,,,,,,
TFT6_Augment_PortableForge,TFT8_Augment_RellSupport,TFT6_Augment_Recombobulator,31,8,6,3tsa0OBQ0i5NYnAVpumMDKFyyiDVU5avv04qKv1Ycpty_QoFatFbwG9lC5N0MljObAf9m1opZsLfEA,1837.144287,77,Set8_Aegis,2,1,1,4,Set8_Brawler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Defender,1,0,0,3,Set8_ExoPrime,1,0,0,2,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,2,0,0,4,Set8_Threat,4,0,1,1,,,,,,TFT8_Rell,,1,2,TFT8_BelVeth,TFT_Item_GuardianAngel,,4,2,TFT8_Ekko,,4,2,TFT8_AurelionSol,,4,2,TFT8_Sejuani,TFT_Item_NegatronCloak,,,4,1,TFT8_Urgot,,,,6,1,TFT8_Leona,TFT_Item_RapidFireCannon,,,6,1,TFT8_Fiddlesticks,TFT_Item_Shroud,,,,6,1,,,,,,,,,,,,,,,TFT4_Item_OrnnEternalWinter,TFT_Item_FrozenHeart,TFT_Item_Redemption,,,,,,,,,,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,,,,,,
TFT8_Augment_ReconEmblem,TFT8_Augment_EzrealSupport,TFT6_Augment_CelestialBlessing1,30,7,7,EPk4U3hcuB7nKT23wqoT5zYWtfsOln502eoXSIzIz-_LYI00_9M-psrLiOKNR4NO1NiB7i9b_cWKkg,1778.572144,64,Set8_AnimaSquad,1,0,0,3,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Duelist,2,1,1,4,Set8_Forecaster,1,3,1,1,Set8_Recon,4,3,3,3,Set8_StarGuardian,2,0,0,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Ezreal,,1,2,TFT8_Vayne,,,2,2,TFT8_Nilah,,2,3,TFT8_Chogath,,2,2,TFT8_Rammus,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,,2,2,TFT8_Kaisa,TFT_Item_MadredsBloodrazor,TFT_Item_StatikkShiv,,2,2,TFT8_Janna,TFT8_Item_ReconEmblemItem,,,6,1,,,,,,,,,,,,,,,,,,,,,,TFT_Item_ThiefsGloves,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_HextechGunblade,,,,,TFT_Item_RedBuff,,,,,,,,,,,
TFT6_Augment_Twins2,TFT8_Augment_CamilleCarry,TFT8_Augment_RenegadeTrait,37,7,2,A-7DhN-b31KSJ09SxAzvdVd7jPS8PYjHkpR5DhQk8_Naot8GO-Jdna7UTabDq2JjjHTgowIx0g_g3g,2180.821045,127,Set8_Admin,2,1,1,3,Set8_AnimaSquad,1,0,0,3,Set8_Channeler,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Hacker,2,1,1,3,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_Renegade,6,4,2,2,,,,,,,,,,,,,,,,TFT8_Sylas,,0,1,TFT8_Talon,,,0,2,TFT8_Camille,,1,3,TFT8_Camille,,1,2,TFT8_Zoe,TFT_Item_SeraphsEmbrace,TFT8_Item_RenegadeEmblemItem,,2,2,TFT8_Leblanc,TFT_Item_SpearOfShojin,,,2,2,TFT8_Viego,,,,4,1,,,,,,,,,,,,,,,,,,,,,,TFT_Item_TitansResolve,TFT_Item_InfinityEdge,TFT_Item_Bloodthirster,,,TFT_Item_Bloodthirster,TFT_Item_TitansResolve,TFT_Item_JeweledGauntlet,TFT_Item_MadredsBloodrazor,,,,,,,,,,,
TFT6_Augment_TomeOfTraits1,TFT8_Augment_JinxSupport,TFT6_Augment_ItemGrabBag1,37,9,1,6t1HJMXTE_0pg3qg4oMUL7fRkjKeCWyRPrRdvRPGG831wLEAegpBP3D_CFkgJhFuigmaxo0ViE__SQ,2181.913086,148,Set8_Ace,1,1,1,2,Set8_AnimaSquad,7,4,3,3,Set8_Brawler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Mascot,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,Set8_Threat,2,0,1,1,TFT8_Sylas,,0,2,TFT8_Nasus,TFT_Item_Zephyr,,0,2,TFT8_Jinx,,1,2,TFT8_Vayne,,2,2,TFT8_Riven,TFT_Item_RedBuff,TFT_Item_IonicSpark,,2,2,TFT8_MissFortune,TFT_Item_MadredsBloodrazor,TFT_Item_SpearOfShojin,,4,2,TFT8_Urgot,,,,6,2,TFT8_Urgot,TFT_Item_PowerGauntlet,TFT8_Item_AnimaSquadEmblemItem,TFT_Item_InfinityEdge,,6,2,TFT8_Fiddlesticks,,6,2,,,,,,,,,,,,,,TFT_Item_PowerGauntlet,,,,,TFT_Item_TitansResolve,,,,,,TFT_Item_GuardianAngel,,,,,
TFT7_Augment_ClutteredMind,TFT8_Augment_RellSupport,TFT6_Augment_SecondWind1,34,9,5,SOsgycnDO7Xlw9V-s-U8SXmp-kFkxER4dlKTumvBDO-ADf8ECdcr8uCADCFhoARa9_H2c2ricWZWzg,2038.180908,102,Set8_Aegis,2,1,1,4,Set8_Channeler,4,2,2,4,Set8_Civilian,1,1,1,3,Set8_Defender,1,0,0,3,Set8_Forecaster,1,3,1,1,Set8_GenAE,2,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,2,1,1,2,TFT8_Lux,,0,2,TFT8_Annie,,,1,2,TFT8_Rell,,1,2,TFT8_Alistar,,2,2,TFT8_Zoe,TFT_Item_HextechGunblade,TFT_Item_PowerGauntlet,,2,2,TFT8_Ekko,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Taliyah,TFT_Item_JeweledGauntlet,TFT_Item_SeraphsEmbrace,,4,2,TFT8_Janna,,,,,6,1,TFT8_Syndra,,6,1,Set8_StarGuardian,5,2,2,4,,,,,,,,,TFT_Item_Redemption,,,,,TFT_Item_StatikkShiv,TFT_Item_PowerGauntlet,,,,,,,,,,
TFT6_Augment_TrueTwos,TFT8_Augment_YasuoSupport,TFT6_Augment_ThrillOfTheHunt1,35,8,3,M3fMzDmAu3k_xnMhxbyts9qwupdoLkZp7h162vJcqSc31EBjoT3AfzphUk6vsjVYNAQGCQ8IKGn8NQ,2103.088867,118,Set8_Ace,1,1,1,2,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_Duelist,2,1,1,4,Set8_Hacker,1,0,0,3,Set8_Recon,1,0,0,3,Set8_SpaceCorps,7,3,3,4,Set8_Threat,1,0,1,1,,,,,,,,,,,TFT8_Ashe,,0,2,TFT8_Renekton,,,0,2,TFT8_Yasuo,,1,2,TFT8_Senna,,2,2,TFT8_Zed,TFT_Item_GuardianAngel,TFT_Item_RunaansHurricane,,4,2,TFT8_Sejuani,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw,,4,2,TFT8_Mordekaiser,TFT_Item_UnstableConcoction,,,6,1,TFT8_Fiddlesticks,,,,,6,2,,,,,,,,,,,,,,,,,,,,TFT_Item_LastWhisper,TFT_Item_StatikkShiv,TFT_Item_Quicksilver,,,,,,,,,,,,
